f,cnt,developers,prob,agg
8100,4,4,6.85687759393537E-08,0.999628048674917
8101,6,5,1.02853163909031E-07,0.999628151528081
8102,6,4,1.02853163909031E-07,0.999628254381245
8103,4,2,6.85687759393537E-08,0.999628322950021
8104,4,3,6.85687759393537E-08,0.999628391518797
8106,5,5,8.57109699241921E-08,0.999628477229767
8107,2,2,3.42843879696768E-08,0.999628511514154
8108,6,2,1.02853163909031E-07,0.999628614367318
8109,2,2,3.42843879696768E-08,0.999628648651706
8110,1,1,1.71421939848384E-08,0.9996286657939
8111,3,3,5.14265819545152E-08,0.999628717220482
8112,2,2,3.42843879696768E-08,0.99962875150487
8113,2,2,3.42843879696768E-08,0.999628785789258
8114,4,4,6.85687759393537E-08,0.999628854358034
8115,5,3,8.57109699241921E-08,0.999628940069004
8116,1,1,1.71421939848384E-08,0.999628957211198
8117,4,4,6.85687759393537E-08,0.999629025779974
8118,1,1,1.71421939848384E-08,0.999629042922168
8119,2,2,3.42843879696768E-08,0.999629077206556
8120,3,2,5.14265819545152E-08,0.999629128633138
8121,2,1,3.42843879696768E-08,0.999629162917526
8122,6,5,1.02853163909031E-07,0.99962926577069
8123,3,3,5.14265819545152E-08,0.999629317197272
8124,2,2,3.42843879696768E-08,0.99962935148166
8125,3,2,5.14265819545152E-08,0.999629402908242
8126,1,1,1.71421939848384E-08,0.999629420050436
8127,4,3,6.85687759393537E-08,0.999629488619212
8129,5,4,8.57109699241921E-08,0.999629574330182
8130,7,3,1.19995357893869E-07,0.99962969432554
8131,1,1,1.71421939848384E-08,0.999629711467733
8133,5,5,8.57109699241921E-08,0.999629797178704
8134,1,1,1.71421939848384E-08,0.999629814320897
8135,2,2,3.42843879696768E-08,0.999629848605285
8136,1,1,1.71421939848384E-08,0.999629865747479
8137,3,3,5.14265819545152E-08,0.999629917174061
8138,4,3,6.85687759393537E-08,0.999629985742837
8139,4,2,6.85687759393537E-08,0.999630054311613
8140,6,5,1.02853163909031E-07,0.999630157164777
8141,1,1,1.71421939848384E-08,0.999630174306971
8142,2,2,3.42843879696768E-08,0.999630208591359
8143,5,5,8.57109699241921E-08,0.999630294302329
8144,3,2,5.14265819545152E-08,0.999630345728911
8145,4,3,6.85687759393537E-08,0.999630414297687
8146,2,1,3.42843879696768E-08,0.999630448582075
8147,1,1,1.71421939848384E-08,0.999630465724269
8148,3,2,5.14265819545152E-08,0.999630517150851
8149,3,2,5.14265819545152E-08,0.999630568577433
8150,4,3,6.85687759393537E-08,0.999630637146209
8151,1,1,1.71421939848384E-08,0.999630654288403
8152,3,3,5.14265819545152E-08,0.999630705714985
8153,1,1,1.71421939848384E-08,0.999630722857179
8154,3,2,5.14265819545152E-08,0.99963077428376
8155,1,1,1.71421939848384E-08,0.999630791425954
8156,6,6,1.02853163909031E-07,0.999630894279118
8157,6,4,1.02853163909031E-07,0.999630997132282
8158,3,3,5.14265819545152E-08,0.999631048558864
8159,1,1,1.71421939848384E-08,0.999631065701058
8160,2,2,3.42843879696768E-08,0.999631099985446
8161,5,4,8.57109699241921E-08,0.999631185696416
8162,5,4,8.57109699241921E-08,0.999631271407386
8163,4,3,6.85687759393537E-08,0.999631339976162
8164,2,2,3.42843879696768E-08,0.99963137426055
8165,3,3,5.14265819545152E-08,0.999631425687132
8166,5,4,8.57109699241921E-08,0.999631511398102
8167,3,3,5.14265819545152E-08,0.999631562824684
8168,1,1,1.71421939848384E-08,0.999631579966878
8170,2,2,3.42843879696768E-08,0.999631614251266
8171,5,5,8.57109699241921E-08,0.999631699962236
8173,12,5,2.05706327818061E-07,0.999631905668564
8174,1,1,1.71421939848384E-08,0.999631922810758
8175,5,4,8.57109699241921E-08,0.999632008521727
8176,4,3,6.85687759393537E-08,0.999632077090503
8177,5,2,8.57109699241921E-08,0.999632162801473
8178,2,2,3.42843879696768E-08,0.999632197085861
8179,8,5,1.37137551878707E-07,0.999632334223413
8180,3,3,5.14265819545152E-08,0.999632385649995
8181,5,3,8.57109699241921E-08,0.999632471360965
8182,5,5,8.57109699241921E-08,0.999632557071935
8183,1,1,1.71421939848384E-08,0.999632574214129
8184,3,2,5.14265819545152E-08,0.999632625640711
8185,3,2,5.14265819545152E-08,0.999632677067293
8186,5,4,8.57109699241921E-08,0.999632762778263
8187,5,4,8.57109699241921E-08,0.999632848489233
8189,6,5,1.02853163909031E-07,0.999632951342397
8190,1,1,1.71421939848384E-08,0.999632968484591
8191,2,1,3.42843879696768E-08,0.999633002768979
8192,3,3,5.14265819545152E-08,0.999633054195561
8193,4,3,6.85687759393537E-08,0.999633122764336
8194,3,3,5.14265819545152E-08,0.999633174190918
8195,1,1,1.71421939848384E-08,0.999633191333112
8197,1,1,1.71421939848384E-08,0.999633208475306
8198,1,1,1.71421939848384E-08,0.9996332256175
8199,1,1,1.71421939848384E-08,0.999633242759694
8200,2,2,3.42843879696768E-08,0.999633277044082
8202,5,5,8.57109699241921E-08,0.999633362755052
8203,4,4,6.85687759393537E-08,0.999633431323828
8204,1,1,1.71421939848384E-08,0.999633448466022
8205,2,2,3.42843879696768E-08,0.99963348275041
8206,3,3,5.14265819545152E-08,0.999633534176992
8208,5,3,8.57109699241921E-08,0.999633619887962
8209,5,3,8.57109699241921E-08,0.999633705598932
8210,8,4,1.37137551878707E-07,0.999633842736484
8211,1,1,1.71421939848384E-08,0.999633859878678
8212,3,3,5.14265819545152E-08,0.99963391130526
8214,3,3,5.14265819545152E-08,0.999633962731842
8216,4,4,6.85687759393537E-08,0.999634031300618
8217,3,3,5.14265819545152E-08,0.9996340827272
8219,3,2,5.14265819545152E-08,0.999634134153781
8220,5,5,8.57109699241921E-08,0.999634219864752
8221,1,1,1.71421939848384E-08,0.999634237006945
8222,4,4,6.85687759393537E-08,0.999634305575721
8223,2,2,3.42843879696768E-08,0.999634339860109
8224,6,5,1.02853163909031E-07,0.999634442713273
8225,2,2,3.42843879696768E-08,0.999634476997661
8226,2,2,3.42843879696768E-08,0.999634511282049
8227,2,2,3.42843879696768E-08,0.999634545566437
8228,3,3,5.14265819545152E-08,0.999634596993019
8229,11,3,1.88564133833223E-07,0.999634785557153
8230,3,3,5.14265819545152E-08,0.999634836983735
8232,3,3,5.14265819545152E-08,0.999634888410317
8233,1,1,1.71421939848384E-08,0.999634905552511
8234,1,1,1.71421939848384E-08,0.999634922694705
8235,6,4,1.02853163909031E-07,0.999635025547869
8236,3,3,5.14265819545152E-08,0.999635076974451
8237,4,4,6.85687759393537E-08,0.999635145543227
8238,4,3,6.85687759393537E-08,0.999635214112003
8239,4,4,6.85687759393537E-08,0.999635282680779
8240,2,2,3.42843879696768E-08,0.999635316965166
8241,2,1,3.42843879696768E-08,0.999635351249554
8242,5,5,8.57109699241921E-08,0.999635436960524
8243,5,3,8.57109699241921E-08,0.999635522671494
8244,7,7,1.19995357893869E-07,0.999635642666852
8245,4,4,6.85687759393537E-08,0.999635711235628
8246,2,2,3.42843879696768E-08,0.999635745520016
8247,7,3,1.19995357893869E-07,0.999635865515374
8250,1,1,1.71421939848384E-08,0.999635882657568
8251,4,2,6.85687759393537E-08,0.999635951226344
8252,1,1,1.71421939848384E-08,0.999635968368538
8253,3,3,5.14265819545152E-08,0.99963601979512
8255,1,1,1.71421939848384E-08,0.999636036937314
8256,9,7,1.54279745863546E-07,0.99963619121706
8257,3,3,5.14265819545152E-08,0.999636242643642
8258,2,2,3.42843879696768E-08,0.99963627692803
8259,1,1,1.71421939848384E-08,0.999636294070224
8261,7,2,1.19995357893869E-07,0.999636414065582
8262,3,2,5.14265819545152E-08,0.999636465492164
8263,2,2,3.42843879696768E-08,0.999636499776551
8264,9,4,1.54279745863546E-07,0.999636654056297
8265,2,2,3.42843879696768E-08,0.999636688340685
8266,2,2,3.42843879696768E-08,0.999636722625073
8267,4,3,6.85687759393537E-08,0.999636791193849
8268,5,4,8.57109699241921E-08,0.999636876904819
8270,3,1,5.14265819545152E-08,0.999636928331401
8271,2,2,3.42843879696768E-08,0.999636962615789
8272,1,1,1.71421939848384E-08,0.999636979757983
8273,1,1,1.71421939848384E-08,0.999636996900177
8274,2,2,3.42843879696768E-08,0.999637031184565
8275,2,2,3.42843879696768E-08,0.999637065468953
8276,4,3,6.85687759393537E-08,0.999637134037729
8277,2,2,3.42843879696768E-08,0.999637168322117
8279,1,1,1.71421939848384E-08,0.999637185464311
8280,5,4,8.57109699241921E-08,0.999637271175281
8281,3,2,5.14265819545152E-08,0.999637322601863
8282,4,3,6.85687759393537E-08,0.999637391170639
8283,1,1,1.71421939848384E-08,0.999637408312833
8284,1,1,1.71421939848384E-08,0.999637425455027
8285,2,2,3.42843879696768E-08,0.999637459739415
8286,3,2,5.14265819545152E-08,0.999637511165997
8287,9,1,1.54279745863546E-07,0.999637665445743
8288,1,1,1.71421939848384E-08,0.999637682587936
8289,17,5,2.91417297742253E-07,0.999637974005234
8290,12,3,2.05706327818061E-07,0.999638179711562
8291,14,3,2.39990715787738E-07,0.999638419702278
8292,13,3,2.22848521802899E-07,0.9996386425508
8293,21,3,3.59986073681607E-07,0.999639002536873
8294,11,2,1.88564133833223E-07,0.999639191101007
8295,7,1,1.19995357893869E-07,0.999639311096365
8296,11,3,1.88564133833223E-07,0.999639499660499
8297,10,4,1.71421939848384E-07,0.999639671082439
8298,17,3,2.91417297742253E-07,0.999639962499736
8299,5,2,8.57109699241921E-08,0.999640048210706
8300,7,2,1.19995357893869E-07,0.999640168206064
8301,7,2,1.19995357893869E-07,0.999640288201422
8302,12,1,2.05706327818061E-07,0.99964049390775
8303,6,1,1.02853163909031E-07,0.999640596760914
8304,8,3,1.37137551878707E-07,0.999640733898466
8305,6,4,1.02853163909031E-07,0.99964083675163
8306,5,4,8.57109699241921E-08,0.9996409224626
8307,5,4,8.57109699241921E-08,0.99964100817357
8308,2,1,3.42843879696768E-08,0.999641042457957
8309,2,2,3.42843879696768E-08,0.999641076742345
8310,4,4,6.85687759393537E-08,0.999641145311121
8311,3,3,5.14265819545152E-08,0.999641196737703
8312,10,5,1.71421939848384E-07,0.999641368159643
8313,2,2,3.42843879696768E-08,0.999641402444031
8314,4,4,6.85687759393537E-08,0.999641471012807
8315,2,2,3.42843879696768E-08,0.999641505297195
8316,3,3,5.14265819545152E-08,0.999641556723777
8317,2,2,3.42843879696768E-08,0.999641591008165
8318,1,1,1.71421939848384E-08,0.999641608150359
8319,3,3,5.14265819545152E-08,0.999641659576941
8320,1,1,1.71421939848384E-08,0.999641676719135
8321,2,2,3.42843879696768E-08,0.999641711003523
8322,1,1,1.71421939848384E-08,0.999641728145717
8323,2,2,3.42843879696768E-08,0.999641762430105
8324,2,1,3.42843879696768E-08,0.999641796714493
8325,1,1,1.71421939848384E-08,0.999641813856687
8328,5,3,8.57109699241921E-08,0.999641899567657
8329,1,1,1.71421939848384E-08,0.999641916709851
8330,6,3,1.02853163909031E-07,0.999642019563015
8331,3,3,5.14265819545152E-08,0.999642070989597
8332,4,4,6.85687759393537E-08,0.999642139558373
8333,1,1,1.71421939848384E-08,0.999642156700567
8334,4,3,6.85687759393537E-08,0.999642225269342
8335,5,3,8.57109699241921E-08,0.999642310980312
8336,6,5,1.02853163909031E-07,0.999642413833476
8338,3,1,5.14265819545152E-08,0.999642465260058
8339,2,2,3.42843879696768E-08,0.999642499544446
8340,5,4,8.57109699241921E-08,0.999642585255416
8341,1,1,1.71421939848384E-08,0.99964260239761
8343,1,1,1.71421939848384E-08,0.999642619539804
8344,1,1,1.71421939848384E-08,0.999642636681998
8345,2,2,3.42843879696768E-08,0.999642670966386
8347,1,1,1.71421939848384E-08,0.99964268810858
8348,5,4,8.57109699241921E-08,0.99964277381955
8349,6,5,1.02853163909031E-07,0.999642876672714
8350,2,1,3.42843879696768E-08,0.999642910957102
8351,2,2,3.42843879696768E-08,0.99964294524149
8352,2,2,3.42843879696768E-08,0.999642979525878
8353,5,4,8.57109699241921E-08,0.999643065236848
8354,7,4,1.19995357893869E-07,0.999643185232206
8355,3,3,5.14265819545152E-08,0.999643236658788
8356,4,3,6.85687759393537E-08,0.999643305227563
8357,1,1,1.71421939848384E-08,0.999643322369757
8358,4,3,6.85687759393537E-08,0.999643390938533
8359,3,3,5.14265819545152E-08,0.999643442365115
8360,3,3,5.14265819545152E-08,0.999643493791697
8362,5,3,8.57109699241921E-08,0.999643579502667
8363,1,1,1.71421939848384E-08,0.999643596644861
8364,2,2,3.42843879696768E-08,0.999643630929249
8365,2,2,3.42843879696768E-08,0.999643665213637
8367,1,1,1.71421939848384E-08,0.999643682355831
8370,2,2,3.42843879696768E-08,0.999643716640219
8371,1,1,1.71421939848384E-08,0.999643733782413
8373,3,3,5.14265819545152E-08,0.999643785208995
8374,1,1,1.71421939848384E-08,0.999643802351189
8375,2,2,3.42843879696768E-08,0.999643836635577
8376,1,1,1.71421939848384E-08,0.999643853777771
8377,2,2,3.42843879696768E-08,0.999643888062159
8378,2,2,3.42843879696768E-08,0.999643922346547
8379,1,1,1.71421939848384E-08,0.999643939488741
8380,3,2,5.14265819545152E-08,0.999643990915323
8381,1,1,1.71421939848384E-08,0.999644008057517
8382,1,1,1.71421939848384E-08,0.999644025199711
8383,1,1,1.71421939848384E-08,0.999644042341905
8384,1,1,1.71421939848384E-08,0.999644059484099
8385,4,4,6.85687759393537E-08,0.999644128052875
8386,5,3,8.57109699241921E-08,0.999644213763845
8387,1,1,1.71421939848384E-08,0.999644230906039
8388,3,3,5.14265819545152E-08,0.999644282332621
8390,1,1,1.71421939848384E-08,0.999644299474815
8391,2,2,3.42843879696768E-08,0.999644333759203
8392,1,1,1.71421939848384E-08,0.999644350901396
8393,4,1,6.85687759393537E-08,0.999644419470172
8394,3,2,5.14265819545152E-08,0.999644470896754
8395,6,6,1.02853163909031E-07,0.999644573749918
8396,3,3,5.14265819545152E-08,0.9996446251765
8397,2,2,3.42843879696768E-08,0.999644659460888
8398,3,2,5.14265819545152E-08,0.99964471088747
8400,3,3,5.14265819545152E-08,0.999644762314052
8401,2,1,3.42843879696768E-08,0.99964479659844
8402,1,1,1.71421939848384E-08,0.999644813740634
8404,3,3,5.14265819545152E-08,0.999644865167216
8405,4,3,6.85687759393537E-08,0.999644933735992
8406,1,1,1.71421939848384E-08,0.999644950878186
8407,4,3,6.85687759393537E-08,0.999645019446962
8408,2,2,3.42843879696768E-08,0.99964505373135
8409,1,1,1.71421939848384E-08,0.999645070873544
8411,3,3,5.14265819545152E-08,0.999645122300126
8412,2,2,3.42843879696768E-08,0.999645156584514
8413,1,1,1.71421939848384E-08,0.999645173726708
8415,4,3,6.85687759393537E-08,0.999645242295484
8416,4,3,6.85687759393537E-08,0.99964531086426
8418,3,3,5.14265819545152E-08,0.999645362290842
8419,2,2,3.42843879696768E-08,0.99964539657523
8420,3,3,5.14265819545152E-08,0.999645448001811
8423,1,1,1.71421939848384E-08,0.999645465144006
8424,2,2,3.42843879696768E-08,0.999645499428394
8426,1,1,1.71421939848384E-08,0.999645516570588
8427,2,2,3.42843879696768E-08,0.999645550854975
8428,1,1,1.71421939848384E-08,0.999645567997169
8430,3,3,5.14265819545152E-08,0.999645619423751
8431,1,1,1.71421939848384E-08,0.999645636565945
8433,3,3,5.14265819545152E-08,0.999645687992527
8434,2,1,3.42843879696768E-08,0.999645722276915
8436,1,1,1.71421939848384E-08,0.999645739419109
8437,3,3,5.14265819545152E-08,0.999645790845691
8438,1,1,1.71421939848384E-08,0.999645807987885
8439,3,3,5.14265819545152E-08,0.999645859414467
8440,5,3,8.57109699241921E-08,0.999645945125437
8441,1,1,1.71421939848384E-08,0.999645962267631
8442,5,3,8.57109699241921E-08,0.999646047978601
8443,1,1,1.71421939848384E-08,0.999646065120795
8444,2,2,3.42843879696768E-08,0.999646099405183
8445,2,2,3.42843879696768E-08,0.999646133689571
8446,7,5,1.19995357893869E-07,0.999646253684929
8447,1,1,1.71421939848384E-08,0.999646270827123
8449,4,2,6.85687759393537E-08,0.999646339395899
8450,1,1,1.71421939848384E-08,0.999646356538093
8451,3,3,5.14265819545152E-08,0.999646407964675
8452,4,4,6.85687759393537E-08,0.999646476533451
8456,1,1,1.71421939848384E-08,0.999646493675645
8457,1,1,1.71421939848384E-08,0.999646510817839
8459,4,3,6.85687759393537E-08,0.999646579386615
8460,4,3,6.85687759393537E-08,0.99964664795539
8461,1,1,1.71421939848384E-08,0.999646665097584
8462,1,1,1.71421939848384E-08,0.999646682239778
8463,5,5,8.57109699241921E-08,0.999646767950748
8464,2,2,3.42843879696768E-08,0.999646802235136
8465,3,3,5.14265819545152E-08,0.999646853661718
8467,1,1,1.71421939848384E-08,0.999646870803912
8468,1,1,1.71421939848384E-08,0.999646887946106
8470,3,3,5.14265819545152E-08,0.999646939372688
8471,1,1,1.71421939848384E-08,0.999646956514882
8472,2,2,3.42843879696768E-08,0.99964699079927
8473,4,4,6.85687759393537E-08,0.999647059368046
8474,1,1,1.71421939848384E-08,0.99964707651024
8475,3,2,5.14265819545152E-08,0.999647127936822
8476,3,1,5.14265819545152E-08,0.999647179363404
8477,1,1,1.71421939848384E-08,0.999647196505598
8478,3,3,5.14265819545152E-08,0.99964724793218
8479,3,2,5.14265819545152E-08,0.999647299358762
8482,3,3,5.14265819545152E-08,0.999647350785344
8483,7,6,1.19995357893869E-07,0.999647470780702
8484,1,1,1.71421939848384E-08,0.999647487922896
8485,2,2,3.42843879696768E-08,0.999647522207284
8486,2,2,3.42843879696768E-08,0.999647556491672
8487,2,2,3.42843879696768E-08,0.99964759077606
8488,3,3,5.14265819545152E-08,0.999647642202642
8489,4,4,6.85687759393537E-08,0.999647710771418
8490,4,2,6.85687759393537E-08,0.999647779340194
8491,3,2,5.14265819545152E-08,0.999647830766775
8493,2,2,3.42843879696768E-08,0.999647865051163
8494,5,4,8.57109699241921E-08,0.999647950762133
8495,1,1,1.71421939848384E-08,0.999647967904327
8496,3,3,5.14265819545152E-08,0.999648019330909
8497,1,1,1.71421939848384E-08,0.999648036473103
8498,4,3,6.85687759393537E-08,0.999648105041879
8499,1,1,1.71421939848384E-08,0.999648122184073
8500,1,1,1.71421939848384E-08,0.999648139326267
8502,2,2,3.42843879696768E-08,0.999648173610655
8503,1,1,1.71421939848384E-08,0.999648190752849
8504,3,1,5.14265819545152E-08,0.999648242179431
8505,3,2,5.14265819545152E-08,0.999648293606013
8507,1,1,1.71421939848384E-08,0.999648310748207
8508,3,3,5.14265819545152E-08,0.999648362174789
8510,9,3,1.54279745863546E-07,0.999648516454535
8512,3,2,5.14265819545152E-08,0.999648567881117
8513,1,1,1.71421939848384E-08,0.999648585023311
8514,2,2,3.42843879696768E-08,0.999648619307699
8515,3,3,5.14265819545152E-08,0.999648670734281
8516,2,2,3.42843879696768E-08,0.999648705018669
8517,5,4,8.57109699241921E-08,0.999648790729639
8518,3,1,5.14265819545152E-08,0.999648842156221
8520,2,2,3.42843879696768E-08,0.999648876440608
8521,4,1,6.85687759393537E-08,0.999648945009385
8522,1,1,1.71421939848384E-08,0.999648962151579
8523,5,5,8.57109699241921E-08,0.999649047862548
8524,3,3,5.14265819545152E-08,0.99964909928913
8525,2,1,3.42843879696768E-08,0.999649133573518
8526,2,2,3.42843879696768E-08,0.999649167857906
8528,1,1,1.71421939848384E-08,0.9996491850001
8529,2,2,3.42843879696768E-08,0.999649219284488
8531,13,3,2.22848521802899E-07,0.99964944213301
8532,1,1,1.71421939848384E-08,0.999649459275204
8533,1,1,1.71421939848384E-08,0.999649476417398
8535,2,2,3.42843879696768E-08,0.999649510701786
8536,5,3,8.57109699241921E-08,0.999649596412756
8537,2,2,3.42843879696768E-08,0.999649630697144
8538,1,1,1.71421939848384E-08,0.999649647839338
8539,1,1,1.71421939848384E-08,0.999649664981532
8540,3,2,5.14265819545152E-08,0.999649716408114
8541,2,2,3.42843879696768E-08,0.999649750692502
8542,2,2,3.42843879696768E-08,0.99964978497689
8543,2,2,3.42843879696768E-08,0.999649819261278
8544,1,1,1.71421939848384E-08,0.999649836403472
8545,3,2,5.14265819545152E-08,0.999649887830054
8546,1,1,1.71421939848384E-08,0.999649904972248
8547,1,1,1.71421939848384E-08,0.999649922114442
8548,2,2,3.42843879696768E-08,0.99964995639883
8549,1,1,1.71421939848384E-08,0.999649973541024
8550,9,1,1.54279745863546E-07,0.999650127820769
8551,3,2,5.14265819545152E-08,0.999650179247351
8552,2,2,3.42843879696768E-08,0.999650213531739
8554,4,4,6.85687759393537E-08,0.999650282100515
8556,3,3,5.14265819545152E-08,0.999650333527097
8557,1,1,1.71421939848384E-08,0.999650350669291
8558,1,1,1.71421939848384E-08,0.999650367811485
8560,3,2,5.14265819545152E-08,0.999650419238067
8562,8,4,1.37137551878707E-07,0.999650556375619
8563,4,1,6.85687759393537E-08,0.999650624944395
